restored,row,col,lat,lon,remoteness,gravity,cumulative_impacts_mean,cumulative_impacts_trend,baa_n,baa_mean,baa_trend,year_first_anomaly,number_of_anomalies_2100,coral_diversity
0,150,508,15.0,74.0,0.069512576,1234.072,1.4819657942438922,0.11483517368482853,2,1.6111111111111112,0.009523809523809549,2046.0,43.0,74.0
0,150,547,15.0,93.5,0.6210126,11.248447,0.9859991535820221,0.051743607924998464,1,1.6388888888888888,0.011196911196911227,2066.0,4.0,288.0
0,150,600,15.0,120.0,0.05455364,1694.4037,1.5992953051199121,0.0908580702443777,2,1.5833333333333333,0.033075933075933095,2026.0,15.0,570.0
0,150,603,15.0,121.5,0.12685922,839.63965,0.8432884830895504,0.044479958022500155,8,1.8333333333333333,0.039639639639639665,2048.0,6.0,567.0
0,150,604,15.0,122.0,0.21558474,371.486,0.7500205333653039,0.05104175424353759,8,1.8055555555555556,0.0433719433719434,2063.0,5.0,567.0
0,150,605,15.0,122.5,0.21068731,269.0,0.6739700598156084,0.048883918325743625,8,1.9166666666666667,0.032818532818532836,2055.0,6.0,567.0
0,150,606,15.0,123.0,0.275633,217.92857,0.580065122920282,0.04068968468699011,7,1.8888888888888888,0.026769626769626784,2055.0,7.0,568.0
0,150,650,15.0,145.0,7.150845,2.5,0.914991670645763,0.08228094312945276,5,1.8055555555555556,0.03410553410553413,2068.0,2.0,258.0
0,150,651,15.0,145.5,7.2309647,7.3416667,0.9363334202768617,0.07432104753106618,5,1.8055555555555556,0.032046332046332074,2084.0,1.0,258.0
0,150,697,15.0,168.5,10.471434,0.0,0.6712042266869137,0.039056483038211576,2,1.5833333333333333,0.013256113256113282,2056.0,13.0,8.0
0,150,698,15.0,169.0,10.549877,0.0,0.6873189709553787,0.03805431851863134,2,1.6388888888888888,0.018918918918918944,2067.0,9.0,8.0
0,151,193,14.5,-83.5,0.13239756,28.950207,1.4446426777285524,0.063749252493488,16,2.5833333333333335,0.062419562419562466,2022.0,28.0,57.0
0,151,194,14.5,-83.0,0.27572748,21.156527,1.3768930798811374,0.06327488929688657,15,2.4166666666666665,0.0536679536679537,2022.0,15.0,57.0
0,151,195,14.5,-82.5,0.46518517,16.0,1.7417524134117146,0.07021503932238296,11,2.0833333333333335,0.03925353925353929,2029.0,7.0,57.0
0,151,197,14.5,-81.5,0.689224,2.0813007,1.3814378345678051,0.085603564150692,8,1.9722222222222223,0.04388674388674392,2029.0,5.0,57.0
0,151,199,14.5,-80.5,0.85967284,0.6,1.1678217435088631,0.08622981414352832,6,1.8055555555555556,0.046203346203346235,2022.0,8.0,0.0
0,151,237,14.5,-61.5,0.14594206,166.06482,1.6045829971766663,0.11041832217069902,6,1.9722222222222223,0.022007722007722032,2052.0,6.0,57.0
0,151,238,14.5,-61.0,0.13344288,178.54495,1.5279307487310234,0.09996607897267251,11,2.111111111111111,0.03655083655083659,2052.0,4.0,57.0
0,151,445,14.5,42.5,0.13363376,198.33717,1.0496160966294723,0.016395635123959695,0,1.3333333333333333,-0.023938223938223924,2082.0,4.0,308.0
0,151,446,14.5,43.0,0.07768701,302.86615,1.3988659113104829,0.05254400034966909,0,1.3611111111111112,-0.00913770913770912,2039.0,29.0,308.0
0,151,457,14.5,48.5,0.23448485,130.61972,0.7125571995188925,0.031160593760370163,1,1.6111111111111112,-0.005148005148005131,2021.0,90.0,220.0
0,151,458,14.5,49.0,0.114690885,922.4286,0.6725915623897364,0.03460267249145724,0,1.6111111111111112,-0.001287001287001266,2019.0,128.0,220.0
0,151,508,14.5,74.0,0.07886887,1239.8889,1.3746077461930162,0.08705786934058947,2,1.5833333333333333,0.00862290862290865,2047.0,24.0,74.0
0,151,546,14.5,93.0,0.5725031,8.109137,1.0391105967855971,0.09957314297951972,1,1.6944444444444444,0.006306306306306329,2047.0,15.0,287.0
0,151,555,14.5,97.5,0.16183108,94.737114,1.61142069001653,0.048168229133311424,4,1.9166666666666667,0.025096525096525123,2054.0,11.0,278.0
0,151,600,14.5,120.0,0.13189018,1318.0602,1.197553930539553,0.09573965632483705,5,1.75,0.038996138996139025,2048.0,8.0,570.0
0,151,603,14.5,121.5,0.08714987,1082.4235,0.891364557959605,0.04891264096950185,8,1.9166666666666667,0.04774774774774778,2048.0,11.0,567.0
0,151,604,14.5,122.0,0.11395981,614.4371,1.1137740140812555,0.05828015903323171,8,1.8055555555555556,0.04800514800514803,2048.0,7.0,567.0
0,151,605,14.5,122.5,0.07352333,437.34033,1.2809267688995036,0.0753343280922061,8,1.7777777777777777,0.03732303732303734,2042.0,7.0,567.0
0,151,606,14.5,123.0,0.13061337,564.55817,0.9717230051578967,0.07408078163116444,7,1.8611111111111112,0.02406692406692408,2055.0,8.0,568.0
0,151,607,14.5,123.5,0.2630737,246.63115,0.8834399845874775,0.07671539713344168,8,1.8888888888888888,0.028056628056628057,2042.0,9.0,568.0
0,151,608,14.5,124.0,0.29865605,313.97745,0.9274992053979076,0.08415086109043016,5,1.75,0.02612612612612615,2026.0,10.0,568.0
0,151,650,14.5,145.0,6.9701104,3.6584158,0.9727166866872494,0.06510267040461652,5,1.8611111111111112,0.03564993564993567,2084.0,2.0,265.0
0,152,194,14.0,-83.0,0.2858373,19.022858,1.2280605573092016,0.0678712226418987,12,2.2222222222222223,0.05405405405405408,2029.0,13.0,57.0
0,152,195,14.0,-82.5,0.4500837,12.579235,1.5893188874847097,0.06391380344292971,10,2.0833333333333335,0.04749034749034752,2029.0,11.0,57.0
0,152,197,14.0,-81.5,0.5009815,3.5,1.2018928202261039,0.07472008376549971,8,2.0,0.04221364221364224,2029.0,6.0,57.0
0,152,199,14.0,-80.5,0.73472244,0.5,1.184918562455881,0.07234603886539102,6,1.8055555555555556,0.04182754182754186,2022.0,11.0,57.0
0,152,237,14.0,-61.5,0.29068175,356.1087,1.6286915566372706,0.11580967492138208,10,2.0833333333333335,0.024066924066924095,2052.0,13.0,57.0
0,152,238,14.0,-61.0,0.2851911,435.77942,1.5171392862791224,0.10939669225464074,13,2.1666666666666665,0.03963963963963967,0.0,0.0,57.0
0,152,445,14.0,42.5,0.19005112,127.539825,1.03486131435104,0.02261658277808802,0,1.4444444444444444,-0.008236808236808212,2039.0,36.0,308.0
0,152,446,14.0,43.0,0.114000596,188.01678,1.1239219839538905,0.01888978342751671,0,1.4166666666666667,-0.012483912483912459,2039.0,39.0,308.0
0,152,545,14.0,92.5,0.36984113,5.5429363,1.073665450745962,0.1115254684592153,1,1.6944444444444444,0.0016731016731016974,2060.0,12.0,288.0
0,152,546,14.0,93.0,0.3855899,6.0289474,1.2558391814792147,0.09152971392197126,2,1.75,0.006306306306306332,2047.0,10.0,288.0
0,152,555,14.0,97.5,0.20508221,96.57447,1.2241190661281343,0.05748233975584549,2,1.8611111111111112,0.015315315315315343,2054.0,21.0,279.0
0,152,556,14.0,98.0,0.16232555,94.0,1.2755144753814833,0.04476316135597619,2,1.6388888888888888,0.014028314028314046,2054.0,14.0,279.0
0,152,578,14.0,109.0,0.06759461,486.63965,1.5272688143251634,0.07747603733812208,1,1.7222222222222223,0.01879021879021881,2052.0,8.0,367.0
0,152,600,14.0,120.0,0.18151306,548.517,0.9969967308530944,0.08287311550983845,4,1.7222222222222223,0.03294723294723297,2038.0,9.0,570.0
0,152,601,14.0,120.5,0.047028188,1416.5437,1.2864131199894473,0.08723873921712352,1,1.4722222222222223,0.02149292149292151,2048.0,9.0,570.0
0,152,602,14.0,121.0,0.028010909,1321.4624,1.4082077274903317,0.08675730666780679,9,1.8888888888888888,0.05199485199485202,2048.0,15.0,569.0
0,152,603,14.0,121.5,0.07296895,1112.9431,1.1941632116954266,0.09657316432778977,10,2.111111111111111,0.061003861003861036,2048.0,12.0,567.0
0,152,604,14.0,122.0,0.08452991,1111.9261,1.5682716124945066,0.09585768104403876,12,2.0833333333333335,0.0693693693693694,2035.0,18.0,567.0
0,152,605,14.0,122.5,0.09534643,766.10034,1.6097435424076552,0.11142329791678512,11,2.0555555555555554,0.059974259974259994,2025.0,36.0,567.0
0,152,606,14.0,123.0,0.06314753,1427.9779,2.3186647343787956,0.08643166180647158,9,1.9166666666666667,0.04543114543114546,2026.0,13.0,568.0
0,152,608,14.0,124.0,0.22524929,307.13263,1.1759636835406788,0.08922737406683157,3,1.6666666666666667,0.021621621621621637,2026.0,9.0,568.0
0,153,193,13.5,-83.5,0.32052618,23.063604,0.9918716971905351,0.05859810786575759,15,2.5833333333333335,0.059330759330759354,2029.0,5.0,57.0
0,153,194,13.5,-83.0,0.38998488,15.130719,1.2282816581824922,0.07135904893855864,11,2.2777777777777777,0.05328185328185331,2029.0,10.0,57.0
0,153,195,13.5,-82.5,0.34214386,13.45,1.2914424751784694,0.0751447300302971,8,2.0277777777777777,0.034362934362934396,2029.0,13.0,57.0
0,153,197,13.5,-81.5,0.32515708,97.63863,1.255468027223866,0.07325094386882983,8,1.9444444444444444,0.03371943371943375,2066.0,4.0,57.0
0,153,199,13.5,-80.5,0.6546382,0.9230769,1.4131008756225818,0.08875866284318748,7,2.0277777777777777,0.03281853281853285,2029.0,13.0,57.0
0,153,237,13.5,-61.5,0.43455797,58.82629,1.5753633497510733,0.12484502791814361,11,2.138888888888889,0.026126126126126158,2066.0,2.0,56.0
0,153,240,13.5,-60.0,0.07479109,3424.0483,1.5797034928639897,0.11306819078942106,11,2.111111111111111,0.03371943371943375,0.0,0.0,56.0
0,153,241,13.5,-59.5,0.11870813,272.12033,1.4368448342407754,0.10899423626382704,12,2.138888888888889,0.03770913770913774,2052.0,7.0,56.0
0,153,445,13.5,42.5,0.103660844,323.30457,1.0833578442159535,0.028284505774982704,0,1.5833333333333333,0.001415701415701443,2052.0,23.0,312.0
0,153,446,13.5,43.0,0.18260401,147.43289,1.281611706884152,0.02413864812788341,1,1.5555555555555556,2.3418766925686896e-17,2039.0,25.0,316.0
0,153,544,13.5,92.0,0.38665548,2.0,0.9276132632954944,0.09513859096581635,2,1.75,0.006821106821106838,2047.0,4.0,288.0
0,153,545,13.5,92.5,0.24167216,3.6412556,1.459570811413042,0.1057585007497189,1,1.6111111111111112,-0.002059202059202036,2047.0,13.0,288.0
0,153,546,13.5,93.0,0.26966015,12.479393,0.9450942276671412,0.10434628088150932,2,1.75,0.01428571428571431,2047.0,12.0,288.0
0,153,548,13.5,94.0,0.64076465,6.0,0.8919064755728786,0.08984141782592898,2,1.75,0.012483912483912521,2038.0,11.0,288.0
0,153,556,13.5,98.0,0.21523389,74.15638,1.164905940970791,0.10258843017388494,5,1.8888888888888888,0.02985842985842989,2021.0,20.0,286.0
0,153,561,13.5,100.5,0.065844156,578.8929,1.8169311667092685,0.06011154530799773,2,1.6388888888888888,0.03436293436293439,2019.0,22.0,131.0
0,153,578,13.5,109.0,0.05960891,486.84924,2.3498159856112166,0.11072557059709326,1,1.5555555555555556,0.01389961389961392,2052.0,10.0,368.0
0,153,600,13.5,120.0,0.22471227,321.208,1.196447280123638,0.09553113357198365,2,1.4444444444444444,0.028571428571428584,2026.0,15.0,570.0
0,153,601,13.5,120.5,0.27620658,504.61865,1.7763375247516457,0.08081806193037089,2,1.5,0.03243243243243245,2048.0,12.0,569.0
0,153,602,13.5,121.0,0.13037719,811.7798,1.5619495891045185,0.06777490038075487,9,1.8611111111111112,0.04543114543114545,2048.0,11.0,569.0
0,153,603,13.5,121.5,0.15982386,1351.6044,0.8980096604566576,0.07040801613250304,10,1.9166666666666667,0.04749034749034751,2048.0,5.0,567.0
0,153,604,13.5,122.0,0.17922944,789.50665,0.7758677050693553,0.0758553097267974,10,2.0277777777777777,0.04980694980694982,2048.0,10.0,567.0
0,153,605,13.5,122.5,0.1466779,397.22348,0.9584044518467801,0.0944959078640254,9,1.8888888888888888,0.048133848133848155,2026.0,20.0,567.0
0,153,606,13.5,123.0,0.06789681,530.6113,1.2869706139423547,0.10748548926732676,3,1.6944444444444444,0.03178893178893181,2026.0,12.0,568.0
0,153,607,13.5,123.5,0.04687868,980.9902,1.5059522471432998,0.056318545515056384,4,1.75,0.024839124839124864,2022.0,19.0,569.0
0,153,608,13.5,124.0,0.13619411,469.79648,0.8971195521404628,0.07618493411176712,3,1.75,0.019433719433719458,2026.0,7.0,570.0
0,153,648,13.5,144.0,6.535478,2.24375,0.9644789028708064,0.07893433318103318,4,1.8333333333333333,0.028314028314028336,0.0,0.0,264.0
0,154,193,13.0,-83.5,0.4992604,29.08014,1.167825495886394,0.07186558615186105,17,2.6666666666666665,0.05894465894465898,2022.0,32.0,57.0
0,154,196,13.0,-82.0,0.09394433,45.95468,1.3415450382306682,0.07759616017468615,8,2.111111111111111,0.02651222651222654,2066.0,12.0,57.0
0,154,219,13.0,-70.5,0.3200137,497.95312,1.4567215366795692,0.08852422503497859,7,1.8611111111111112,0.02638352638352641,2021.0,24.0,60.0
0,154,220,13.0,-70.0,0.33093926,468.0,1.3598668779523253,0.09393883012767172,6,1.8611111111111112,0.0294723294723295,2029.0,8.0,61.0
0,154,237,13.0,-61.5,0.57450825,21.52381,1.4169198779135905,0.11513922621970991,11,2.138888888888889,0.031016731016731046,0.0,0.0,56.0
0,154,445,13.0,42.5,0.16289888,463.34772,0.7822935541678607,0.028609931695708427,2,1.7777777777777777,0.028314028314028343,2039.0,32.0,311.0
0,154,446,13.0,43.0,0.18050143,120.22143,1.1435093940702203,0.020129052015442003,2,1.6666666666666667,0.012870012870012892,2039.0,26.0,326.0
0,154,447,13.0,43.5,0.2923079,103.004425,0.972343404129209,0.01838923172148997,1,1.6388888888888888,0.009137709137709164,2024.0,63.0,303.0
0,154,448,13.0,44.0,0.19547094,74.793106,1.055973574833171,0.01821218329954906,1,1.7222222222222223,0.0036036036036036275,2039.0,45.0,222.0
0,154,449,13.0,44.5,0.08229351,157.09525,1.221078171920528,0.01585294920700829,1,1.75,0.0032175032175032403,2040.0,35.0,220.0
0,154,544,13.0,92.0,0.40508148,2.0,1.0395554697356717,0.08930449385040606,2,1.7777777777777777,0.014671814671814694,2051.0,10.0,288.0
0,154,545,13.0,92.5,0.24898152,17.248682,1.6451970195233694,0.10638513269580227,2,1.75,0.014285714285714313,2047.0,20.0,288.0
0,154,546,13.0,93.0,0.23570919,22.428572,0.8316918589742438,0.06984972922777659,2,1.75,0.012483912483912514,2047.0,12.0,288.0
0,154,555,13.0,97.5,0.37437755,42.264874,1.0031140193079844,0.055090134356800796,4,1.8888888888888888,0.017760617760617783,2021.0,22.0,316.0
0,154,556,13.0,98.0,0.18886235,62.14031,1.2822348116791213,0.039782498863033644,2,1.75,0.0227799227799228,2019.0,21.0,316.0
0,154,562,13.0,101.0,0.03409938,425.0,1.5852491087772995,0.06592563485203509,3,1.6666666666666667,0.02496782496782499,2021.0,28.0,131.0
0,154,563,13.0,101.5,0.046459716,413.69354,1.4840291749906926,0.04408895556017259,3,1.7222222222222223,0.027027027027027056,2019.0,25.0,131.0
0,154,578,13.0,109.0,0.13571723,548.9883,1.8444059734994716,0.14389282802797182,4,1.7777777777777777,0.022393822393822406,2021.0,11.0,369.0
0,154,599,13.0,119.5,0.47734228,108.14286,0.799684499836241,0.09105431538839846,4,1.6111111111111112,0.024710424710424738,2026.0,12.0,570.0
0,154,600,13.0,120.0,0.3225434,157.74805,0.9152372906630096,0.09286376743588007,2,1.5277777777777777,0.021235521235521262,2026.0,11.0,570.0
0,154,601,13.0,120.5,0.21522759,273.2769,1.754651483553475,0.08163034865243723,2,1.5,0.02445302445302447,2026.0,11.0,569.0
0,154,602,13.0,121.0,0.3053069,314.0,1.6892744632099161,0.07681664300087676,8,1.9166666666666667,0.03822393822393825,2026.0,16.0,567.0
0,154,603,13.0,121.5,0.15698953,336.7143,0.8323379722986085,0.0719570387184583,8,1.8611111111111112,0.03796653796653799,2048.0,7.0,567.0
0,154,604,13.0,122.0,0.23958613,250.67622,0.7607257432388327,0.07384311796754035,9,1.8888888888888888,0.05019305019305021,2026.0,11.0,567.0
0,154,605,13.0,122.5,0.26079655,255.92857,0.6392814878144318,0.0613468116037356,9,1.8611111111111112,0.048519948519948536,2026.0,17.0,568.0
0,154,606,13.0,123.0,0.11992787,325.74472,0.9487279093313687,0.0915746177538743,3,1.6388888888888888,0.02380952380952383,2026.0,17.0,568.0
0,154,607,13.0,123.5,0.061352633,885.719,1.3348316185980698,0.09661312442145907,3,1.6388888888888888,0.022007722007722032,2026.0,6.0,571.0
0,154,608,13.0,124.0,0.0830912,621.40204,1.2538722580423134,0.10811232443864524,3,1.7222222222222223,0.02702702702702705,2026.0,5.0,571.0
0,154,609,13.0,124.5,0.17450261,338.0343,0.9741088355271628,0.0857329563161991,4,1.6944444444444444,0.022265122265122297,2042.0,7.0,570.0
0,154,610,13.0,125.0,0.2485537,234.94977,0.9659064454444888,0.09043682102351756,2,1.5555555555555556,0.018532818532818556,2048.0,6.0,570.0
0,154,648,13.0,144.0,6.345878,1.1425178,0.8869396881535987,0.07479415498063696,4,1.8611111111111112,0.028957528957528976,2049.0,10.0,264.0
0,155,193,12.5,-83.5,0.595773,41.422447,1.023487010088998,0.07146923840303897,15,2.5277777777777777,0.05160875160875165,2029.0,7.0,57.0
0,155,194,12.5,-83.0,0.43282953,30.392857,1.1191871575485672,0.07198668441860859,10,2.2777777777777777,0.03449163449163452,2029.0,12.0,57.0
0,155,196,12.5,-82.0,0.12571502,14.173388,1.110186503222973,0.07692591364613527,11,2.1666666666666665,0.03449163449163452,2029.0,18.0,57.0
0,155,197,12.5,-81.5,0.22600402,11.444445,1.3413769643573852,0.08710451810354496,11,2.1944444444444446,0.026383526383526403,2029.0,13.0,57.0
0,155,215,12.5,-72.5,0.1836712,130.0,1.5050875313141163,0.11697339123141076,15,2.4166666666666665,0.029729729729729763,2019.0,34.0,60.0
0,155,216,12.5,-72.0,0.262253,119.53072,2.465416165576409,0.13977057871025783,14,2.4166666666666665,0.0361647361647362,2029.0,4.0,60.0
0,155,219,12.5,-70.5,0.15023641,210.11765,1.6549951259671203,0.09858643569539052,11,2.1944444444444446,0.03359073359073363,2021.0,39.0,60.0
0,155,220,12.5,-70.0,0.15881902,189.36192,1.5493525175532505,0.10674420121537301,11,2.1666666666666665,0.044787644787644826,2021.0,39.0,61.0
0,155,221,12.5,-69.5,0.29003847,245.87738,1.495416146340424,0.0925056493123438,10,2.0,0.038610038610038644,2021.0,46.0,61.0
0,155,224,12.5,-68.0,0.5869108,37.092785,1.3904614873927956,0.08900054555173982,15,2.361111111111111,0.04980694980694984,2022.0,17.0,63.0
0,155,225,12.5,-67.5,0.64401,38.0,1.3839435755770326,0.08390202340763778,16,2.4722222222222223,0.05804375804375809,2022.0,18.0,62.0
0,155,237,12.5,-61.5,0.6037401,133.99535,1.5491210812299414,0.12523668138424626,11,2.111111111111111,0.038095238095238126,0.0,0.0,57.0
0,155,446,12.5,43.0,0.26561564,118.55274,0.8793557832797483,0.008880333290402137,1,1.6111111111111112,0.0038610038610038915,2047.0,31.0,297.0
0,155,464,12.5,52.0,1.2822454,2.0,0.6491839260138426,0.019158608809499524,0,1.1666666666666667,-0.0002574002574002362,2021.0,123.0,235.0
0,155,503,12.5,71.5,1.2676349,28.473684,0.7879905925757456,0.07293664402820316,0,1.3333333333333333,0.008751608751608771,2074.0,11.0,96.0
0,155,519,12.5,79.5,0.024691803,4104.7144,2.394196708157489,0.18030186898117384,0,1.4444444444444444,0.006949806949806967,2052.0,8.0,9.0
0,155,544,12.5,92.0,0.29989263,2.5791507,1.304754730322305,0.09547614261269001,2,1.7222222222222223,0.015444015444015469,2047.0,10.0,288.0
0,155,545,12.5,92.5,0.18001722,26.312553,1.7130704628123732,0.105378069290468,2,1.75,0.012483912483912504,2047.0,4.0,288.0
0,155,546,12.5,93.0,0.2363808,11.9293785,1.1062625810310154,0.10432208924645571,2,1.8055555555555556,0.012226512226512259,2038.0,18.0,288.0
0,155,555,12.5,97.5,0.36710626,38.43602,0.9954867217619907,0.0909405708728328,1,1.6944444444444444,0.012741312741312764,2053.0,12.0,316.0
0,155,556,12.5,98.0,0.18560022,50.776943,1.3479505277672699,0.0314428266606146,2,1.6944444444444444,0.020463320463320486,2021.0,19.0,316.0
0,155,564,12.5,102.0,0.09468493,270.17184,0.9754947339500756,0.02742107936739395,2,1.6944444444444444,0.01866151866151869,2038.0,16.0,132.0
0,155,598,12.5,119.0,0.5570898,65.96774,0.6145884142814902,0.06992310924472894,4,1.6388888888888888,0.029472329472329504,2026.0,42.0,567.0
0,155,599,12.5,119.5,0.5246994,85.20777,0.9195334346226115,0.08764367911624672,5,1.6111111111111112,0.028571428571428602,2026.0,12.0,567.0
0,155,600,12.5,120.0,0.43998808,118.0075,1.037698067677411,0.07587739673587998,5,1.6944444444444444,0.02844272844272847,2026.0,15.0,570.0
0,155,602,12.5,121.0,0.17549959,274.6647,1.1285503440303728,0.08410734262169257,1,1.5833333333333333,0.011454311454311476,2026.0,25.0,569.0
0,155,603,12.5,121.5,0.15774632,406.5274,0.7956921866928248,0.08372819319801324,4,1.7222222222222223,0.0321750321750322,2026.0,16.0,569.0
0,155,604,12.5,122.0,0.17605352,381.1171,0.7443833494246725,0.07809900425186657,6,1.7777777777777777,0.032432432432432455,2026.0,16.0,568.0
0,155,605,12.5,122.5,0.22134958,362.70947,0.7714718286813216,0.08568006714379989,9,1.8888888888888888,0.04658944658944661,2026.0,15.0,568.0
0,155,606,12.5,123.0,0.07598659,296.32288,1.0860273314597593,0.08900306850290776,7,1.8055555555555556,0.04671814671814674,2026.0,5.0,571.0
0,155,607,12.5,123.5,0.054317083,554.222,1.6028663979959674,0.1200790896345015,3,1.6388888888888888,0.019433719433719458,2026.0,5.0,571.0
0,155,608,12.5,124.0,0.08361548,339.04587,1.4166475244121763,0.13621845244527905,1,1.4722222222222223,0.011196911196911215,2068.0,4.0,571.0
0,155,610,12.5,125.0,0.23647773,317.6757,1.8239010314788506,0.11069785860384981,2,1.5,0.009781209781209802,2064.0,6.0,570.0
0,155,611,12.5,125.5,0.22605099,280.5056,1.2722832044020669,0.10944948751796554,2,1.5,0.01415701415701418,2068.0,4.0,570.0
0,155,700,12.5,170.0,9.758336,0.0,0.7028995498119724,0.005068189903891282,1,1.3888888888888888,0.01132561132561135,2067.0,9.0,337.0
0,156,214,12.0,-73.0,0.08066333,222.86755,1.731411031717719,0.10424623499630718,13,2.3333333333333335,0.03938223938223941,2022.0,37.0,60.0
0,156,217,12.0,-71.5,0.3318881,111.65922,1.347421080249598,0.13831651218051572,4,1.8888888888888888,0.020077220077220112,2067.0,1.0,60.0
0,156,220,12.0,-70.0,0.068442814,152.26315,1.3381877532175912,0.08130816289498898,13,2.1666666666666665,0.03835263835263838,2022.0,32.0,61.0
0,156,224,12.0,-68.0,0.41667667,39.707867,1.2115306218864712,0.10164475119683056,14,2.388888888888889,0.05173745173745178,2022.0,11.0,63.0
0,156,225,12.0,-67.5,0.4659194,41.076923,1.229265772192238,0.10424032667481867,14,2.4444444444444446,0.05096525096525101,2022.0,21.0,62.0
0,156,226,12.0,-67.0,0.44652405,39.13733,1.368014214898168,0.093503261377631,15,2.388888888888889,0.04581724581724586,2022.0,18.0,61.0
0,156,227,12.0,-66.5,0.5068566,32.89352,1.2981558112680536,0.10703328631614989,15,2.5,0.04247104247104251,2022.0,18.0,61.0
0,156,230,12.0,-65.0,0.39100647,27.23389,1.374517280861131,0.12076790656487904,13,2.388888888888889,0.031145431145431182,2022.0,20.0,60.0
0,156,231,12.0,-64.5,0.28935328,27.359375,1.3678782490751473,0.10889954577909196,17,2.611111111111111,0.03835263835263839,2022.0,23.0,58.0
0,156,236,12.0,-62.0,0.42977938,95.07143,1.5190959285416221,0.1297593542402855,12,2.2222222222222223,0.043500643500643525,0.0,0.0,57.0
0,156,445,12.0,42.5,0.1445878,392.07742,0.5873158905385274,0.007025337730605832,1,1.6944444444444444,0.0068211068211068435,2047.0,26.0,220.0
0,156,446,12.0,43.0,0.10032972,3035.095,0.5429333725666496,0.011619081032630554,0,1.6388888888888888,0.0011583011583011834,2047.0,27.0,223.0
0,156,447,12.0,43.5,0.25463048,132.0,0.6537733952691146,-0.017296142978763696,1,1.6666666666666667,-0.004890604890604868,2047.0,43.0,223.0
0,156,503,12.0,71.5,1.34617,22.578947,0.6635220242835864,0.06122427486447207,0,1.2777777777777777,0.008494208494208512,2074.0,7.0,96.0
0,156,504,12.0,72.0,1.15657,31.638796,0.6254319240716044,0.06099032948074472,0,1.3611111111111112,-0.0034749034749034617,2074.0,11.0,96.0
0,156,505,12.0,72.5,0.96697,68.70861,0.7666251992187137,0.08833529809220307,1,1.3888888888888888,-0.002574002574002556,2067.0,19.0,96.0
0,156,506,12.0,73.0,0.77737004,155.0,0.622488648714742,0.0837867098718589,1,1.4166666666666667,-0.0024453024453024268,2048.0,42.0,96.0
0,156,510,12.0,75.0,0.082458004,7465.028,1.0609438441447723,0.07355769347275123,4,1.6388888888888888,0.014543114543114565,2046.0,44.0,74.0
0,156,511,12.0,75.5,0.06143583,5618.4053,1.8766354968049035,0.11922327504686445,3,1.6388888888888888,0.017889317889317913,2046.0,44.0,75.0
0,156,519,12.0,79.5,0.0278544,3239.4424,2.4753209023461253,0.17169187631013555,0,1.5,0.017245817245817266,2051.0,15.0,9.0
0,156,544,12.0,92.0,0.17570908,14.162394,0.8684788194777401,0.08821434461702465,2,1.6944444444444444,0.011454311454311476,2066.0,2.0,288.0
0,156,545,12.0,92.5,0.079971544,249.22308,1.3150919707947073,0.09502815213953995,3,1.8333333333333333,0.02084942084942088,2038.0,21.0,288.0
0,156,546,12.0,93.0,0.21542752,15.274239,0.8197767639740179,0.06756300980980981,4,1.9444444444444444,0.020334620334620364,2038.0,20.0,288.0
0,156,554,12.0,97.0,0.61792094,26.591717,0.8399680034738346,0.06035621030840216,5,1.8888888888888888,0.011068211068211091,2047.0,6.0,316.0
0,156,555,12.0,97.5,0.43510318,34.93174,0.8957443471710075,-0.00894094335459901,2,1.8055555555555556,0.017889317889317913,2021.0,12.0,316.0
0,156,556,12.0,98.0,0.32484493,46.03592,0.9958939762514505,-0.00850372637914086,8,2.0,0.03938223938223942,2021.0,12.0,316.0
0,156,564,12.0,102.0,0.2515868,197.91954,0.8277596041589277,0.032720495183788126,1,1.6388888888888888,0.009909909909909928,2058.0,17.0,138.0
0,156,578,12.0,109.0,0.0704424,1345.9943,1.7389609798238697,0.06587266298222613,3,1.7777777777777777,0.0097812097812098,2019.0,30.0,398.0
0,156,589,12.0,114.5,1.6442925,0.0,0.8382439418912161,0.03579434139144064,2,1.5,0.013642213642213668,2038.0,10.0,363.0
0,156,592,12.0,116.0,1.2106605,1.0,0.9643077989697882,0.027980543259094395,3,1.5833333333333333,0.02689832689832692,2055.0,8.0,363.0
0,156,593,12.0,116.5,1.0396465,2.2883296,0.897139491255075,0.047850495976507035,3,1.5833333333333333,0.027413127413127434,2055.0,8.0,363.0
0,156,594,12.0,117.0,0.9075552,7.6834784,1.0725369454574485,0.05519893498765835,3,1.5833333333333333,0.025353925353925378,2026.0,10.0,363.0
0,156,595,12.0,117.5,0.81292325,18.157894,0.7245093860089417,0.03881238714276898,3,1.5833333333333333,0.02432432432432435,2026.0,30.0,0.0
0,156,598,12.0,119.0,0.36956072,48.02919,0.686432209930284,0.07367558687522074,4,1.7222222222222223,0.026512226512226535,2026.0,13.0,567.0
0,156,599,12.0,119.5,0.3766231,67.278824,1.2207659410520468,0.09158830820967775,3,1.6111111111111112,0.025225225225225252,2026.0,12.0,570.0
0,156,600,12.0,120.0,0.47286102,105.31741,1.1272303657315206,0.06273303687263584,4,1.7222222222222223,0.029343629343629375,2026.0,15.0,569.0
0,156,601,12.0,120.5,0.39458612,99.244316,0.7873871818061867,0.04422610322707256,2,1.7222222222222223,0.01544401544401547,2026.0,24.0,570.0
